"[u'    i inconv', u'    i not recom', u'    i nonprob', u'    i usual', u'    i not recom 1']",0.018518518518518517
"[u'    i inconv', u'    i incomplete', u'    i convenient', u'    i 3']",0.010416666666666666
"[u'    i very crit', u'    i critical 1', u'    i spec prior']",0.04351851851851852
"[u'    i nonprob', u'    i convenient']",0.1111111111111111
"[u'    i convenient', u'    i nonprob', u'    i 2', u'    i convenient 1']",0.013888888888888888
"[u'    i priority', u'    i nonprob', u'    i priority 1', u'    i convenient 1']",0.025771604938271606
"[u'    i foster', u'    i not recom', u'    i problematic']",0.027777777777777776
"[u'    i incomplete', u'    i priority 1', u'    i more', u'    i convenient 1']",0.010185185185185186
"[u'    i inconv', u'    i critical 1', u'    i problematic', u'    i proper']",0.011111111111111112
"[u'    i critical', u'    i not recom', u'    i not recom 1', u'    i slightly prob']",0.022222222222222223
"[u'    i priority', u'    i critical', u'    i critical 1', u'    i spec prior']",0.02175925925925926
"[u'    i recommended', u'    i pretentious', u'    i convenient', u'    i priority 1', u'    i convenient 1']",0.011265432098765432
"[u'    i not recom', u'    i less proper', u'    i convenient']",0.022222222222222223
"[u'    i less conv', u'    i not recom 1', u'    i 1']",0.027777777777777776
"[u'    i incomplete', u'    i usual']",0.08333333333333333
"[u'    i very crit', u'    i critical 1', u'    i spec prior', u'    i 1']",0.010185185185185186
"[u'    i less conv', u'    i less proper', u'    i inconv', u'    i priority']",0.011111111111111112
"[u'    i 2', u'    i inconv', u'    i completed', u'    i priority']",0.010416666666666666
"[u'    i not recom', u'    i not recom 1', u'    i 3', u'    i proper']",0.016666666666666666
"[u'    i inconv', u'    i not recom', u'    i 2', u'    i less conv']",0.013888888888888888
"[u'    i recommended', u'    i less conv', u'    i inconv', u'    i 1']",0.013888888888888888
"[u'    i less proper', u'    i not recom 1', u'    i slightly prob', u'    i convenient 1']",0.011111111111111112
"[u'    i not recom 1', u'    i not recom', u'    i inconv', u'    i completed', u'    i 1']",0.010416666666666666
"[u'    i very crit', u'    i slightly prob', u'    i pretentious']",0.022222222222222223
"[u'    i nonprob', u'    i pretentious', u'    i priority 1', u'    i 1']",0.010570987654320988
"[u'    i less conv', u'    i slightly prob', u'    i inconv', u'    i completed']",0.013888888888888888
"[u'    i convenient 1', u'    i not recom', u'    i problematic', u'    i 1']",0.013888888888888888
"[u'    i inconv', u'    i convenient', u'    i 3', u'    i completed']",0.010416666666666666
"[u'    i nonprob', u'    i pretentious', u'    i inconv', u'    i not recom 1']",0.018518518518518517
"[u'    i complete', u'    i not recom', u'    i inconv', u'    i 3']",0.010416666666666666
"[u'    i convenient', u'    i convenient 1']",0.16666666666666666
"[u'    i inconv', u'    i pretentious', u'    i nonprob', u'    i 1']",0.013888888888888888
"[u'    i priority', u'    i complete', u'    i critical 1', u'    i convenient 1']",0.013888888888888888
"[u'    i nonprob', u'    i foster', u'    i inconv', u'    i critical 1']",0.013888888888888888
"[u'    i inconv', u'    i critical', u'    i slightly prob', u'    i not recom 1']",0.011111111111111112
"[u'    i problematic', u'    i priority 1', u'    i 1']",0.028703703703703703
"[u'    i priority', u'    i critical', u'    i spec prior', u'    i convenient 1']",0.027777777777777776
"[u'    i usual', u'    i completed']",0.08333333333333333
"[u'    i pretentious', u'    i nonprob', u'    i inconv', u'    i recommended']",0.018518518518518517
"[u'    i recommended', u'    i nonprob', u'    i completed', u'    i convenient 1']",0.013888888888888888
"[u'    i 1', u'    i not recom 1', u'    i convenient 1']",0.041666666666666664
"[u'    i not recom', u'    i incomplete', u'    i inconv', u'    i critical 1']",0.013888888888888888
