frozenset([u'butter']),frozenset([u'yogurt']),0.2814498933901919
frozenset([u'oil']),frozenset([u'whole milk']),0.4008097165991903
frozenset([u'curd']),frozenset([u'whole milk']),0.49191685912240185
frozenset([u'margarine']),frozenset([u'other vegetables']),0.2831215970961888
frozenset([u'whipped/sour cream']),frozenset([u'yogurt']),0.3152866242038217
frozenset([u'pip fruit']),frozenset([u'other vegetables']),0.43040685224839403
frozenset([u'pip fruit']),frozenset([u'whole milk']),0.44325481798715205
frozenset([u'domestic eggs']),frozenset([u'whole milk']),0.4597902097902098
frozenset([u'pastry']),frozenset([u'rolls/buns']),0.2530282637954239
frozenset([u'whipped/sour cream']),frozenset([u'whole milk']),0.43789808917197454
frozenset([u'beef']),frozenset([u'other vegetables']),0.46698113207547176
frozenset([u'domestic eggs']),frozenset([u'other vegetables']),0.3321678321678322
frozenset([u'chocolate']),frozenset([u'rolls/buns']),0.2533936651583711
frozenset([u'fruit/vegetable juice']),frozenset([u'other vegetables']),0.26190476190476186
frozenset([u'brown bread']),frozenset([u'whole milk']),0.34079173838209986
frozenset([u'cream cheese ']),frozenset([u'yogurt']),0.32676056338028164
frozenset([u'root vegetables']),frozenset([u'other vegetables']),0.46428571428571425
frozenset([u'other vegetables']),frozenset([u'root vegetables']),0.25225225225225223
frozenset([u'citrus fruit']),frozenset([u'yogurt']),0.3074792243767313
frozenset([u'other vegetables']),frozenset([u'whole milk']),0.4137214137214137
frozenset([u'whole milk']),frozenset([u'other vegetables']),0.33240534521158127
frozenset([u'whipped/sour cream']),frozenset([u'other vegetables']),0.39012738853503187
frozenset([u'chocolate']),frozenset([u'whole milk']),0.30995475113122173
frozenset([u'napkins']),frozenset([u'whole milk']),0.3326612903225806
frozenset([u'waffles']),frozenset([u'whole milk']),0.3017241379310345
frozenset([u'brown bread']),frozenset([u'other vegetables']),0.25301204819277107
frozenset([u'butter']),frozenset([u'whole milk']),0.48827292110874204
frozenset([u'curd']),frozenset([u'other vegetables']),0.3302540415704388
frozenset([u'citrus fruit']),frozenset([u'other vegetables']),0.4182825484764543
frozenset([u'tropical fruit']),frozenset([u'yogurt']),0.3145454545454546
frozenset([u'chocolate']),frozenset([u'soda']),0.2737556561085973
frozenset([u'dessert']),frozenset([u'whole milk']),0.35714285714285715
frozenset([u'frozen vegetables']),frozenset([u'yogurt']),0.2534246575342466
frozenset([u'citrus fruit']),frozenset([u'root vegetables']),0.3074792243767313
frozenset([u'hygiene articles']),frozenset([u'whole milk']),0.3733766233766234
frozenset([u'white bread']),frozenset([u'whole milk']),0.38341968911917096
frozenset([u'curd']),frozenset([u'yogurt']),0.3464203233256351
frozenset([u'sugar']),frozenset([u'whole milk']),0.3890675241157557
frozenset([u'onions']),frozenset([u'other vegetables']),0.5106382978723404
frozenset([u'dessert']),frozenset([u'other vegetables']),0.33673469387755106
frozenset([u'pip fruit']),frozenset([u'yogurt']),0.28051391862955033
frozenset([u'citrus fruit']),frozenset([u'whole milk']),0.4293628808864266
frozenset([u'other vegetables']),frozenset([u'yogurt']),0.25017325017325015
frozenset([u'yogurt']),frozenset([u'other vegetables']),0.31473408892763727
frozenset([u'newspapers']),frozenset([u'whole milk']),0.262002743484225
frozenset([u'butter']),frozenset([u'other vegetables']),0.37526652452025583
frozenset([u'margarine']),frozenset([u'whole milk']),0.35753176043557167
frozenset([u'bottled water']),frozenset([u'soda']),0.26717557251908397
frozenset([u'fruit/vegetable juice']),frozenset([u'whole milk']),0.3333333333333333
frozenset([u'fruit/vegetable juice']),frozenset([u'soda']),0.25
frozenset([u'tropical fruit']),frozenset([u'root vegetables']),0.2581818181818182
frozenset([u'cream cheese ']),frozenset([u'other vegetables']),0.30140845070422534
frozenset([u'root vegetables']),frozenset([u'yogurt']),0.25892857142857145
frozenset([u'yogurt']),frozenset([u'whole milk']),0.4036617262423714
frozenset([u'whole milk']),frozenset([u'yogurt']),0.2577951002227172
frozenset([u'long life bakery product']),frozenset([u'whole milk']),0.31142857142857144
frozenset([u'root vegetables']),frozenset([u'whole milk']),0.47831632653061223
frozenset([u'white bread']),frozenset([u'other vegetables']),0.29015544041450775
frozenset([u'tropical fruit']),frozenset([u'rolls/buns']),0.2509090909090909
frozenset([u'bottled water']),frozenset([u'whole milk']),0.2737186477644493
frozenset([u'tropical fruit']),frozenset([u'whole milk']),0.44727272727272727
frozenset([u'tropical fruit']),frozenset([u'other vegetables']),0.4363636363636364
frozenset([u'cream cheese ']),frozenset([u'whole milk']),0.38028169014084506
frozenset([u'pip fruit']),frozenset([u'root vegetables']),0.2548179871520343
frozenset([u'frozen vegetables']),frozenset([u'other vegetables']),0.35159817351598177
frozenset([u'beef']),frozenset([u'whole milk']),0.5047169811320755
frozenset([u'pastry']),frozenset([u'whole milk']),0.3526244952893674
frozenset([u'pip fruit']),frozenset([u'tropical fruit']),0.28693790149892934
frozenset([u'coffee']),frozenset([u'whole milk']),0.29531568228105903
frozenset([u'canned beer']),frozenset([u'soda']),0.2533039647577093
frozenset([u'butter']),frozenset([u'rolls/buns']),0.2515991471215352
frozenset([u'rolls/buns']),frozenset([u'whole milk']),0.3054989816700611
frozenset([u'whole milk']),frozenset([u'rolls/buns']),0.2505567928730512
frozenset([u'yogurt']),frozenset([u'rolls/buns']),0.25719267654751526
frozenset([u'frozen vegetables']),frozenset([u'whole milk']),0.4018264840182648
