COT1_YEAST,0.72,0.62,0.34,0.29,0.50,0.00,0.56,0.28,MIT
COX1_YEAST,0.72,0.61,0.37,0.30,0.50,0.00,0.57,0.22,MIT
COXX_YEAST,0.46,0.43,0.38,0.33,0.50,0.00,0.48,0.28,MIT
COXZ_YEAST,0.57,0.57,0.44,0.37,0.50,0.00,0.52,0.25,MIT
COXG_YEAST,0.42,0.31,0.62,0.12,0.50,0.00,0.40,0.22,MIT
COXE_YEAST,0.49,0.46,0.45,0.45,0.50,0.00,0.52,0.22,MIT
YEX1_YEAST,0.42,0.58,0.41,0.65,0.50,0.00,0.46,0.26,MIT
COX2_YEAST,0.59,0.61,0.34,0.22,0.50,0.00,0.51,0.22,MIT
COX3_YEAST,0.52,0.77,0.38,0.34,0.50,0.00,0.51,0.22,MIT
COX4_YEAST,0.50,0.52,0.60,0.51,0.50,0.00,0.48,0.22,MIT
COXA_YEAST,0.49,0.60,0.43,0.56,0.50,0.00,0.36,0.22,MIT
COXB_YEAST,0.50,0.41,0.44,0.50,0.50,0.00,0.42,0.22,MIT
COX6_YEAST,0.50,0.40,0.56,0.70,0.50,0.00,0.50,0.22,MIT
COX7_YEAST,0.37,0.58,0.44,0.51,0.50,0.00,0.44,0.22,MIT
COX8_YEAST,0.55,0.45,0.45,0.54,0.50,0.00,0.50,0.22,MIT
COX9_YEAST,0.67,0.68,0.46,0.29,0.50,0.00,0.46,0.22,MIT
CYPC_YEAST,0.47,0.46,0.59,0.49,0.50,0.00,0.56,0.22,MIT
CYB2_YEAST,0.53,0.44,0.51,0.33,0.50,0.00,0.52,0.22,MIT
CYC1_YEAST,0.46,0.54,0.71,0.15,0.50,0.00,0.59,0.22,MIT
CYC2_YEAST,0.40,0.56,0.48,0.14,0.50,0.00,0.47,0.22,MIT
CCHL_YEAST,0.53,0.53,0.60,0.13,0.50,0.00,0.49,0.22,MIT
CYC7_YEAST,0.42,0.57,0.72,0.22,0.50,0.00,0.57,0.22,MIT
CY1_YEAST, 0.44,0.68,0.45,0.51,0.50,0.00,0.52,0.41,MIT
CYT2_YEAST,0.27,0.39,0.66,0.11,0.50,0.00,0.44,0.22,MIT
DLD1_YEAST,0.47,0.65,0.54,0.62,0.50,0.00,0.53,0.36,MIT
ERG8_YEAST,0.62,0.58,0.46,0.13,0.50,0.00,0.53,0.22,CYT
ERS1_YEAST,0.73,0.55,0.41,0.16,0.50,0.00,0.46,0.22,ME2
EXG1_YEAST,0.77,0.87,0.47,0.37,0.50,0.00,0.48,0.22,EXC
LCF2_YEAST,0.35,0.46,0.49,0.15,1.00,0.00,0.55,0.35,CYT
FAD1_YEAST,0.43,0.51,0.48,0.14,0.50,0.00,0.50,0.22,CYT
FAS1_YEAST,0.57,0.61,0.45,0.26,0.50,0.00,0.50,0.22,CYT
FAS2_YEAST,0.63,0.62,0.42,0.12,0.50,0.00,0.52,0.25,CYT
COAC_YEAST,0.25,0.40,0.51,0.18,0.50,0.00,0.50,0.27,CYT
ALF_YEAST, 0.56,0.62,0.53,0.24,0.50,0.00,0.57,0.22,CYT
F16P_YEAST,0.58,0.60,0.51,0.24,0.50,0.00,0.53,0.22,CYT
F26_YEAST, 0.71,0.59,0.53,0.15,0.50,0.00,0.49,0.33,CYT
FLO1_YEAST,0.81,0.82,0.41,0.36,0.50,0.00,0.39,0.22,EXC
FOX2_YEAST,0.69,0.60,0.51,0.13,0.50,0.83,0.52,0.22,POX
THIK_YEAST,0.46,0.48,0.44,0.21,0.50,0.00,0.55,0.22,POX
FKBP_YEAST,0.35,0.36,0.57,0.17,0.50,0.00,0.52,0.22,CYT
YKW0_YEAST,0.81,0.90,0.39,0.41,0.50,0.00,0.53,0.22,ME2
SYFA_YEAST,0.45,0.40,0.56,0.14,0.50,0.00,0.54,0.22,CYT
SYFB_YEAST,0.47,0.47,0.58,0.16,0.50,0.00,0.49,0.28,CYT
FUMH_YEAST,0.41,0.39,0.51,0.52,0.50,0.00,0.49,0.22,CYT
FUR1_YEAST,0.69,0.60,0.50,0.31,0.50,0.00,0.55,0.22,CYT
FUR4_YEAST,0.35,0.56,0.36,0.30,0.50,0.00,0.53,0.25,ME3
FUS3_YEAST,0.51,0.58,0.54,0.29,0.50,0.00,0.53,0.22,CYT
GAC1_YEAST,0.55,0.66,0.57,0.32,0.50,0.00,0.57,0.34,CYT
GAL1_YEAST,0.48,0.35,0.42,0.21,0.50,0.00,0.57,0.22,CYT
GALX_YEAST,0.62,0.58,0.52,0.15,0.50,0.00,0.52,0.29,CYT
GAL2_YEAST,0.44,0.51,0.37,0.15,0.50,0.00,0.51,0.22,ME3
GAL7_YEAST,0.50,0.50,0.48,0.17,0.50,0.00,0.47,0.26,CYT
GAP1_YEAST,0.49,0.46,0.34,0.21,0.50,0.00,0.55,0.22,ME3
E2BG_YEAST,0.45,0.42,0.52,0.20,0.50,0.00,0.50,0.25,CYT
